sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
229,A - IPC Crime,"ADULTERATION (Sec. 272, 273 to 276 IPC)",Food Grain,0,0,0,0,August
230,A - IPC Crime,"ADULTERATION (Sec. 272, 273 to 276 IPC)",Kerosene,0,0,0,0,August
231,A - IPC Crime,"ADULTERATION (Sec. 272, 273 to 276 IPC)",Life Saving Drug,0,0,0,0,August
232,A - IPC Crime,"ADULTERATION (Sec. 272, 273 to 276 IPC)",Mobile Oil,0,0,0,0,August
233,A - IPC Crime,"ADULTERATION (Sec. 272, 273 to 276 IPC)",Petrol,0,0,0,0,August
234,A - IPC Crime,"ADULTERATION (Sec. 272, 273 to 276 IPC)",Petroleum Product,0,0,0,0,August
235,A - IPC Crime,"ADULTERATION (Sec. 272, 273 to 276 IPC)",Soft Drinks,0,0,0,0,August
236,A - IPC Crime,"ADULTERATION (Sec. 272, 273 to 276 IPC)",Spices,1,0,0,0,August
237,A - IPC Crime,"ADULTERATION (Sec. 272, 273 to 276 IPC)",Others,4,3,2,0,August
238,A - IPC Crime,AFFRAY (Sec. 160 IPC ),,346,80,38,45,August
239,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Agricultural Produce,51,2,1,2,August
240,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Attemp to Commit,0,0,0,0,August
241,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Boat / Ship,0,0,0,0,August
242,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Dwelling House,12,1,2,2,August
243,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Educational Institution,1,0,0,0,August
244,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Govt. Property,7,0,1,0,August
245,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Industrial Establishment,1,0,1,0,August
246,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Place of worship,0,0,0,0,August
247,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Public Place,7,2,1,0,August
248,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Railway Property,0,0,0,0,August
249,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Vital Installation,0,0,0,0,August
250,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Warehouse (Godown),2,0,0,0,August
251,A - IPC Crime,"ARSON (Sec. 435, 436, 438 IPC )",Others,90,14,5,6,August
252,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",Attempt To Commit,3,0,0,0,August
253,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Contractor,1,0,0,0,August
254,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Domestic Servant,0,0,0,0,August
255,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Labourer,1,0,0,0,August
256,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Man (General),11,2,0,1,August
257,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Man (SC),1,0,0,0,August
258,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Man (ST),0,0,0,0,August
259,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Manager/Executive (Other Than Public Servant),0,0,0,0,August
260,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)","On Member of Clergy (Christian, Budhist, Jain, Sikh)",0,0,0,0,August
261,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",Member of Legislative Assembly / Council (MLA/MLC),0,0,0,0,August
262,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Member of Parliament (MP),0,0,0,0,August
263,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On other Dignitaries /Public Figures,2,0,0,0,August
264,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Press,1,0,0,0,August
265,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Professional ,1,1,0,0,August
266,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Public Servant,1,0,0,0,August
267,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Student,0,0,0,0,August
268,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Teacher,0,0,0,0,August
269,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Women (General),4,0,1,1,August
270,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Woman (SC),0,0,0,0,August
271,A - IPC Crime,"ASSAULT (Sec 356, 357 IPC)",On Woman (ST),0,0,0,0,August
272,A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Attempt to Commit,1,0,0,0,August
273,A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Caste Issue,12,1,2,1,August
274,A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Communal Issue,55,3,2,4,August
275,A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Linguistic Issue,0,0,0,0,August
276,A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Political Issue,13,0,0,0,August
277,A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Racial/Ethnic Issue,0,0,0,0,August
278,A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Regional Issue,16,1,0,1,August
279,A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Religious Issue,77,7,10,8,August
280,A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Sectarian Issue,0,0,0,0,August
281,A - IPC Crime,COMMUNAL / RELIGION (Sec. 295 to 297 IPC),Others,55,6,2,2,August
282,A - IPC Crime,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC)",Conspiracy To Wage War,0,0,0,0,August
283,A - IPC Crime,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC)",Related to Substantive Offence,3,0,0,0,August
284,A - IPC Crime,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC)",Others,16,2,0,1,August
285,A - IPC Crime,CRIMINAL INTIMIDATION (Sec. 504 to 508 IPC),,1724,248,227,246,August
286,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Attempt to Commit,0,0,0,0,August
287,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Bank,4,0,0,0,August
288,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Business Establishment,0,0,0,0,August
289,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Charitable Organisation,0,0,0,0,August
290,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Chitfund Organisation,0,0,0,0,August
291,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Co-operative Organisation,0,0,0,0,August
292,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Commercial Establishment/Shop,0,0,0,0,August
293,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Customs Department,0,0,0,0,August
294,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Excise Department,0,0,0,0,August
295,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Financial Institution,1,0,0,0,August
296,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Income Tax Department,0,0,0,0,August
297,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Other Government Organisation,0,1,0,0,August
298,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Postal Department,0,0,0,0,August
299,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Public Sector Undertakings,0,0,0,0,August
300,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Railway Department,0,0,0,0,August
301,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Revenue Department,0,0,0,0,August
302,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Sales Tax Department,0,0,0,0,August
303,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Social Organisation (Aided) (N),0,0,0,0,August
304,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Transport Authority,0,0,0,0,August
305,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Trust - Other than religious,0,0,0,0,August
306,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Trust - Religious,0,0,0,0,August
307,A - IPC Crime,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC)",Others,4,1,1,0,August
308,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Attempt to Commit,10,1,0,1,August
309,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Club,0,0,0,0,August
310,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Hostel,7,0,1,1,August
311,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Hotel,13,2,1,5,August
312,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),House,448,68,54,57,August
313,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Land,1048,153,145,126,August
314,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Office,38,10,4,5,August
315,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Prohibited Places,14,2,1,2,August
316,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Religious Place,8,1,1,0,August
317,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Restricted Area,11,2,0,2,August
318,A - IPC Crime,CRIMINAL TRESPASS (Sec.447 to 452 IPC),Others,154,23,15,19,August
319,A - IPC Crime,CRUELTY BY HUSBAND (Sec. 498(A) IPC),Husband ,771,124,77,77,August
320,A - IPC Crime,CRUELTY BY HUSBAND (Sec. 498(A) IPC),Husband And Relative(S) in Law,982,132,116,128,August
321,A - IPC Crime,CRUELTY BY HUSBAND (Sec. 498(A) IPC),Relative(S) in Law,18,1,1,1,August
322,A - IPC Crime,CRUELTY BY HUSBAND (Sec. 498(A) IPC),Dowry Harassment,338,47,29,40,August
323,A - IPC Crime,CRUELTY BY HUSBAND (Sec. 498(A) IPC),Prevention of Gaming,2,0,0,0,August
324,A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Husband  ,2,1,1,0,August
325,A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Husband And Relatives In Law,30,4,5,5,August
326,A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Relatives in Law,0,0,0,0,August
327,A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Burning,0,1,0,0,August
328,A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Hanging,40,7,2,5,August
329,A - IPC Crime,DOWRY DEATHS (Sec.304(B) IPC),By Other Means,3,0,0,0,August
330,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Electrocution,11,1,1,0,August
331,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Adulterated Food/Drug,0,0,0,0,August
332,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Accident by Air,0,0,0,0,August
333,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Boad Accident,0,0,0,0,August
334,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Bridge/Dam Collapse,0,0,0,0,August
335,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Building Collapse,6,1,0,0,August
336,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Caused By Animal,1,0,0,0,August
337,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Death Due to Other Cause,64,6,8,8,August
338,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Electrocution Accident,39,4,8,4,August
339,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Explosion Accident,1,0,0,0,August
340,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Fire accident,2,0,0,0,August
341,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Gas Leakage Accident,2,1,0,0,August
342,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Improper Infrastucture In Construction,51,10,9,5,August
343,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Improper Medical Treatment,4,0,0,1,August
344,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),In Custody of Public Servant,0,0,0,0,August
345,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),In Jail/Judicial Custody,1,0,0,0,August
346,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),In Police Custody,0,0,0,0,August
347,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Industrial Accident (Factory),5,1,1,0,August
348,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Inflammable Substance,0,0,0,0,August
349,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Mine Accident,0,0,0,0,August
350,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Poisonous Substance,1,0,1,0,August
351,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Quarry Accident,0,0,0,0,August
352,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Spurious Liquor (Hooch) Accident,0,0,0,0,August
353,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Railway Accident,0,0,0,0,August
354,A - IPC Crime,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC),Others,56,6,5,7,August
355,A - IPC Crime,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC),National Highways,2545,300,281,252,August
356,A - IPC Crime,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC),State Highways,2098,234,208,202,August
357,A - IPC Crime,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC),Other Roads,2825,324,291,291,August
358,A - IPC Crime,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC),Other Places,132,10,11,17,August
359,A - IPC Crime,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC)",National Highways,6920,836,756,889,August
360,A - IPC Crime,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC)",State Highways,4853,592,513,568,August
361,A - IPC Crime,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC)",Other Roads,9229,1187,1033,1117,August
362,A - IPC Crime,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC)",Other Places,271,40,22,46,August
363,A - IPC Crime,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC)",Child,17,1,1,1,August
364,A - IPC Crime,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC)",Woman,3,0,1,1,August
365,A - IPC Crime,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC)",Women and Child,2,0,0,0,August
366,A - IPC Crime,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC)",Air Force,1,0,0,0,August
367,A - IPC Crime,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC)",Army,0,0,0,0,August
368,A - IPC Crime,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC)",Navy,0,0,0,0,August
369,A - IPC Crime,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC)",From Jail Custody,4,2,3,0,August
370,A - IPC Crime,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC)",From Police Custody,17,2,1,3,August
371,A - IPC Crime,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC)",Others,6,2,0,1,August
372,A - IPC Crime,"IMPERSONATION (Sec.170, 171 IPC)",Attempt to Commit,1,1,0,0,August
373,A - IPC Crime,"IMPERSONATION (Sec.170, 171 IPC)",Non-Uniformed Authority,4,0,0,1,August
374,A - IPC Crime,"IMPERSONATION (Sec.170, 171 IPC)",Uniformed Authority,0,0,0,0,August
375,A - IPC Crime,"MISCHIEF (Sec.427 to 440 except 434, 435, 436, 438 IPC)",,290,47,34,36,August
376,A - IPC Crime,MOLESTATION (Sec.354 IPC),Attempt to Commit,50,8,6,6,August
377,A - IPC Crime,MOLESTATION (Sec.354 IPC),Private Place,799,124,87,85,August
378,A - IPC Crime,MOLESTATION (Sec.354 IPC),Public Conveyance,8,2,0,2,August
379,A - IPC Crime,MOLESTATION (Sec.354 IPC),Public Place,1638,212,165,175,August
380,A - IPC Crime,MOLESTATION (Sec.354 IPC),Other Places,2062,304,187,205,August
381,A - IPC Crime,POISONING-PROFESSIONAL (Sec. 328 IPC),Attempt to Commit,2,2,1,0,August
382,A - IPC Crime,POISONING-PROFESSIONAL (Sec. 328 IPC),Fatal,1,0,0,0,August
383,A - IPC Crime,POISONING-PROFESSIONAL (Sec. 328 IPC),Non Fatal,3,1,1,0,August
384,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Advertisement,0,0,0,0,August
385,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Audio Tape,0,0,0,0,August
386,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Book,0,0,0,0,August
387,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Computer Software,0,0,0,0,August
388,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Figures,0,1,0,0,August
389,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Film (Blue),0,0,0,0,August
390,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Painting,0,0,0,0,August
391,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Pamphlet,0,0,0,0,August
392,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Paper,0,0,0,0,August
393,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Photography,0,0,0,0,August
394,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Poster,0,0,0,0,August
395,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Video Film(Blue),1,0,0,0,August
396,A - IPC Crime,PORNOGRAPHY (Sec.292 to 294 IPC),Others,1,0,0,0,August
397,A - IPC Crime,PUBLIC JUSTICE (Sec.213 to 215 IPC),,3,0,1,0,August
398,A - IPC Crime,PUBLIC NUISANCE (Sec.291 and 510 IPC),,57,14,13,5,August
399,A - IPC Crime,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC)",,2343,675,135,225,August
400,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Attempt to Commit,9,0,1,2,August
401,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Defence Personnel,1,0,0,0,August
402,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Jail Personnel,8,1,0,1,August
403,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Judicial Official,11,2,1,0,August
404,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Minister,0,0,0,0,August
405,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",MLA,0,0,0,0,August
406,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",MP,1,0,0,0,August
407,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Nationalised Bank Personnel,0,1,0,0,August
408,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Elected Member,3,0,0,2,August
409,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Enforcement Official,6,1,0,3,August
410,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Other Govt. Official,270,32,31,33,August
411,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Para Military Personnel,1,0,0,0,August
412,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Police Personnel,267,35,29,36,August
413,A - IPC Crime,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC)",Public Sector Undertaking Official,68,6,6,6,August
414,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Defence Personnel,0,0,0,0,August
415,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Jail Personnel,1,0,0,0,August
416,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Judicial Official,0,0,0,0,August
417,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Minister,0,0,0,0,August
418,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",MLA,0,0,0,0,August
419,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",MP,0,0,0,0,August
420,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Nationalised Bank Personnel,0,0,0,0,August
421,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Elected Member,0,0,0,0,August
422,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Enforcement Official,0,0,0,0,August
423,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Other Govt. Official,3,1,0,0,August
424,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Para Military Personnel,0,0,0,0,August
425,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Police Personnel,3,0,1,0,August
426,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Public Sector Undertaking Official,0,0,0,0,August
427,A - IPC Crime,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 139, 167, 218, 221, 222 IPC)",Others,0,0,0,0,August
428,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Death Causeed By Electric Shock,56,6,13,7,August
429,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Animal -Related,44,8,6,6,August
430,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Boat/Vessel - Related,3,0,0,0,August
431,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Explosive/Explosive Substances - Related,30,1,0,7,August
432,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Inflammable Substance- Related ,18,2,5,3,August
433,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Machinery - Related,76,8,12,5,August
434,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Poisonous Substance - Related,5,0,0,1,August
435,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Other - Related,1082,83,76,368,August
436,A - IPC Crime,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC)",Human - Related,509,83,60,86,August
437,A - IPC Crime,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC),,1,0,0,0,August
438,A - IPC Crime,SEDITION (Sec. 124A IPC),Attempt to Commit,0,0,0,0,August
439,A - IPC Crime,SEDITION (Sec. 124A IPC),By Foreigner,0,0,0,0,August
440,A - IPC Crime,SEDITION (Sec. 124A IPC),By National,0,0,0,0,August
441,A - IPC Crime,SEDITION (Sec. 124A IPC),By National And Foreigner,0,0,0,0,August
442,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Attempt to Commit,2,1,1,1,August
443,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Office,3,0,0,1,August
444,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Public Conveyance,2,0,1,0,August
445,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Public Place,38,5,9,7,August
446,A - IPC Crime,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC),Other Places,53,10,16,4,August
447,A - IPC Crime,"SUICIDE (Sec.305, 306, 309 IPC)",Dowry,2,2,0,1,August
