sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
662,B - SPECIAL & LOCAL LAWS,CYBER CRIME,CSAM (Child Pornography). Cyber Tip Line,6.0,0.0,2.0,3.0,November
663,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Data Theft,11.0,0.0,1.0,5.0,November
664,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Deep Fake/Deep Nudes,5.0,0.0,2.0,3.0,November
665,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Digital Arrest,312.0,0.0,155.0,152.0,November
666,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Email Spoofing / Fraud,7.0,0.0,3.0,2.0,November
667,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Fake Customer Care,72.0,1.0,33.0,39.0,November
668,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Fedex,216.0,0.0,103.0,90.0,November
669,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Gifts, iPhone & Lottery Fraud",42.0,1.0,12.0,20.0,November
670,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Hacking of Accounts & Ids,65.0,0.0,8.0,22.0,November
671,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Information Technology Act 2000, 2009",16928.0,2061.0,320.0,24.0,November
672,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Investment Fraud (Part Time Job, Task, Review)",559.0,3.0,196.0,260.0,November
673,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Investment Fraud (Trading & Share Trading),655.0,0.0,266.0,272.0,November
674,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Job Fraud,168.0,0.0,50.0,70.0,November
675,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Loan App,77.0,0.0,26.0,28.0,November
676,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Matrimony Fraud,23.0,0.0,9.0,11.0,November
677,B - SPECIAL & LOCAL LAWS,CYBER CRIME,OLX Fraud,32.0,0.0,18.0,10.0,November
678,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Online Money Transfer,253.0,0.0,70.0,82.0,November
679,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Others ,314.0,0.0,103.0,185.0,November
680,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Otp Frauds (KYC Update, Apk Link)",225.0,0.0,77.0,99.0,November
681,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Phishing (Taking Password & Information),17.0,0.0,8.0,8.0,November
682,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Ransomeware Attack, Installing Spyware & Troman, Using Other Malware & Viruses to infect degital serv",1.0,0.0,0.0,1.0,November
683,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Remote Access Fraud  (Any Desk/ Team Viewer),1.0,0.0,0.0,1.0,November
684,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Sextortion and Revenge Porn,13.0,0.0,7.0,4.0,November
685,B - SPECIAL & LOCAL LAWS,CYBER CRIME,SIM card Swapping / SIM Jacking / SIM Cloning,6.0,0.0,5.0,1.0,November
686,B - SPECIAL & LOCAL LAWS,CYBER CRIME,Social Media Cases (Instagram/Facebook/Whatsapp/X /Telegram etc),129.0,1.0,42.0,34.0,November
687,B - SPECIAL & LOCAL LAWS,NATIONAL SECURITY ACT,,0.0,0.0,0.0,0.0,November
688,B - SPECIAL & LOCAL LAWS,POCSO,Custodial Rape,1.0,0.0,0.0,0.0,November
689,B - SPECIAL & LOCAL LAWS,POCSO,Gang Rape,8.0,0.0,0.0,2.0,November
690,B - SPECIAL & LOCAL LAWS,POCSO,Rape with Murder,0.0,0.0,0.0,0.0,November
691,B - SPECIAL & LOCAL LAWS,POCSO,Rape,2671.0,243.0,178.0,183.0,November
692,B - SPECIAL & LOCAL LAWS,POCSO,Others ,916.0,78.0,59.0,75.0,November
693,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.1  Custodial Rape,1.0,0.0,0.0,0.0,November
694,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.2  Gang Rape,15.0,0.0,2.0,3.0,November
695,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.3  other Cases of Rape,565.0,52.0,48.0,43.0,November
696,C. CRIMES AGAINST WOMEN,Outraging modesty (Molestation) (sec.354 IPC),,5900.0,486.0,452.0,430.0,November
697,C. CRIMES AGAINST WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC),,122.0,10.0,16.0,10.0,November
698,C. CRIMES AGAINST WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),,161.0,9.0,21.0,15.0,November
699,C. CRIMES AGAINST WOMEN,Murder for Dowry - by burning (Sec.302 IPC),,0.0,0.0,0.0,0.0,November
700,C. CRIMES AGAINST WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC)",,10.0,2.0,1.0,0.0,November
701,C. CRIMES AGAINST WOMEN,Murder for other reasons,,350.0,31.0,23.0,30.0,November
702,C. CRIMES AGAINST WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),,0.0,1.0,0.0,0.0,November
703,C. CRIMES AGAINST WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),,34.0,2.0,3.0,2.0,November
704,C. CRIMES AGAINST WOMEN,Attempt to Commit murder for other reasons,,704.0,65.0,66.0,77.0,November
705,C. CRIMES AGAINST WOMEN,"Dowry Death-by burning
(Sec.304-B IPC)",,1.0,1.0,0.0,0.0,November
706,C. CRIMES AGAINST WOMEN,Dowry Death-by other Means (Sec.304(B) IPC),,104.0,14.0,9.0,5.0,November
707,C. CRIMES AGAINST WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),,2768.0,227.0,230.0,220.0,November
708,C. CRIMES AGAINST WOMEN,Abetment of Suicide (Sec.306 IPC),,143.0,13.0,21.0,15.0,November
709,C. CRIMES AGAINST WOMEN,Immoral Traffic (prevention) Act.,,281.0,39.0,27.0,30.0,November
710,C. CRIMES AGAINST WOMEN,Indecent Representation of Women(Prohibition) Act-1986,,1.0,0.0,0.0,0.0,November
711,C. CRIMES AGAINST WOMEN,Pornography,,0.0,0.0,0.0,0.0,November
712,C. CRIMES AGAINST WOMEN,Offences against Public Servants (Sec.182-188-333-353 IPC),,122.0,11.0,5.0,14.0,November
713,C. CRIMES AGAINST WOMEN,Offences related to Marriage,,28.0,1.0,3.0,3.0,November
714,C. CRIMES AGAINST WOMEN,Cyber Crimes,,6200.0,667.0,517.0,474.0,November
715,D.CRIME AGAINST CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",,2.0,0.0,1.0,0.0,November
716,D.CRIME AGAINST CHILDREN,Rape on Minor,,0.0,0.0,0.0,0.0,November
717,D.CRIME AGAINST CHILDREN,Exposure & abandonment (Sec. 317 IPC),,57.0,5.0,8.0,5.0,November
718,D.CRIME AGAINST CHILDREN,Kidnapping & Abduction of Children,,3490.0,331.0,289.0,388.0,November
719,D.CRIME AGAINST CHILDREN,For Ransom - of Children,,10.0,2.0,3.0,0.0,November
720,D.CRIME AGAINST CHILDREN,of Children - for begging,,1.0,0.0,0.0,1.0,November
721,D.CRIME AGAINST CHILDREN,of Girls - Immoral Purpose,,0.0,1.0,0.0,0.0,November
722,D.CRIME AGAINST CHILDREN,With intent to Steal from Child,,0.0,0.0,0.0,0.0,November
723,D.CRIME AGAINST CHILDREN,Lawful Guardianship,,4.0,0.0,0.0,1.0,November
724,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Prostitution,,0.0,0.0,0.0,0.0,November
725,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - Importing of Girl,,0.0,0.0,0.0,0.0,November
726,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Other Purposes,,16.0,0.0,0.0,2.0,November
727,D.CRIME AGAINST CHILDREN,Sub Total ,,3521.0,334.0,292.0,392.0,November
728,D.CRIME AGAINST CHILDREN,Selling of girls for Prostitution (Sec.372 IPC),,0.0,0.0,0.0,0.0,November
729,D.CRIME AGAINST CHILDREN,The Prohibition of Child Marriage Act - 2006,,142.0,9.0,8.0,11.0,November
730,D.CRIME AGAINST CHILDREN,POCSO Act,,3596.0,321.0,237.0,260.0,November
731,D.CRIME AGAINST CHILDREN,Death of Children due to miscarriage,,29.0,0.0,4.0,3.0,November
732,D.CRIME AGAINST CHILDREN,Juvenile Justice Act,,129.0,12.0,9.0,8.0,November
733,D.CRIME AGAINST CHILDREN,Child Labour (Pro.& Reg.) Act,,102.0,6.0,1.0,11.0,November
734,D.CRIME AGAINST CHILDREN,Probation of Offenders Act,,1.0,0.0,0.0,0.0,November
735,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Murder,,,,,,November
736,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Rape,,91.0,2.0,4.0,4.0,November
737,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Kidnapping,,327.0,33.0,20.0,25.0,November
738,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Offences under the Protection of Civil Rights Act.,,45.0,1.0,3.0,5.0,November
739,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),,0.0,0.0,0.0,0.0,November
