sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
223,,"CASES OF HURT (Sec. 323 to 335 IPC except 328, 332, 333/115(2) TO 122(2) EXCEPT 121(1),121(2) BNS)",Grievous Hurt,1225.0,103.0,76.0,83.0,December
224,,"CASES OF HURT (Sec. 323 to 335 IPC except 328, 332, 333/115(2) TO 122(2) EXCEPT 121(1),121(2) BNS)",Simple Hurt,15815.0,1299.0,1153.0,1216.0,December
225,,"CASES OF HURT (Sec. 323 to 335 IPC except 328, 332, 333/115(2) TO 122(2) EXCEPT 121(1),121(2) BNS)",Custodial,2.0,0.0,0.0,1.0,December
226,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Attempt to Commit,0.0,0.0,0.0,0.0,December
227,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Alcoholic Drink (Liquor),4.0,0.0,0.0,0.0,December
228,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Cement & Chemical/Fertiliser,0.0,0.0,0.0,0.0,December
229,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Cosmetics,0.0,0.0,0.0,0.0,December
230,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Diesel,0.0,0.0,0.0,0.0,December
231,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Drug/Medicine,1.0,0.0,1.0,0.0,December
232,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Edible Oil,0.0,0.0,0.0,0.0,December
233,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Food Grain,0.0,0.0,0.0,0.0,December
234,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Kerosene,0.0,0.0,0.0,0.0,December
235,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Life Saving Drug,0.0,0.0,0.0,0.0,December
236,,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",Mobile Oil,0.0,0.0,0.0,0.0,December
